111.248709	13.1471722
111.207687	13.2978308
111.212346	13.3068311
111.22062	13.301419
111.205437	13.283776
111.20955	13.292152
111.224208	13.2932974
111.220456	13.277767
111.220164	13.2890632
111.198526	13.2879617
111.220197	13.27758
111.204922	13.2959618
111.219553	13.282045
111.204436	13.3032928
111.202872	13.2971188
111.202401	13.2958998
111.220324	13.2806666
111.207567	13.287225
111.223782	13.2845024
111.112557	13.1766422
111.100155	13.1900014
111.111231	13.1849092
111.198564	13.0537976
111.133425	13.1542037
111.109696	13.1906373
